fire_id,위도,경도,고도(m),경사도(도),사면방향_sin,사면방향_cos,TPI(지형위치지수),TWI(지형다습지수)
F_000019,37.62753186804287,127.08414686079622,50.00014,0.9691296061977743,0.994916707760093,0.10070126424140748,2.3617744,2.675020933151245
F_000020,37.63791018035917,127.0452023472494,94.59197,5.76611028478624,0.7145088919781241,0.6996263597694082,3.6995163,2.8087902069091797
F_000021,37.64125189232705,127.04292184117024,71.69162,8.38232983395648,0.9340603058399091,-0.35711531058504825,4.75338,4.234011650085449
F_000022,37.64467368641287,127.08068883356788,64.61132,8.272899230682471,-0.6111840447280588,-0.7914885112683887,1.3788528,3.353856325149536
F_000023,37.66075988926587,127.08220580678194,89.56246,15.181032709020315,0.9070599179006674,0.4210015502798469,-4.821968,4.323453903198242
F_000024,37.64491244665935,127.09186391254195,158.24489,17.08564667454753,0.9809935810182252,0.1940401865620595,0.33613586,4.1612958908081055
F_000025,37.64555691004935,127.09037224489056,117.90034,13.119826343179856,0.8721585338946686,0.48922335569216474,-2.9846878,1.9723584651947021
F_000026,37.66663276421151,127.03044723399512,39.39089,1.9535811927869073,-0.9999323000654255,0.011635948000385586,0.12776184,3.3442084789276123
F_000027,37.65479665866665,127.0232497392336,73.29015,6.853002688009118,0.31959546320816945,-0.9475540828347243,0.37612152,4.540631294250488
F_000028,37.666946685534,127.02815555538352,51.269127,6.233300018927606,-0.9824135054892755,0.18671824825729583,-0.16524506,4.373096942901611
F_000029,37.6711549168477,127.03883070684988,31.206657,3.7336202170384833,-0.9474838283696226,0.31980368193321906,-1.0978737,2.3221120834350586
F_000030,37.657952270752176,127.0201997767606,58.2277,4.344120985639048,-0.9545261650958348,-0.2981271543275439,-0.44852448,2.7031681537628174
F_000031,37.67031329645388,127.03453344368282,41.11125,3.014829728911246,0.2618386949907807,0.9651116504350804,-0.7083435,3.4669713973999023
F_000032,37.66263562985091,127.02049709042856,48.49383,2.7091386738816037,-0.6564603577983354,0.754360522985715,-2.9400291,2.340627431869507
F_000033,37.66335782803234,127.0232721184556,51.68461,5.277020408280703,0.4093986890227328,0.9123555849702832,-1.3840408,3.1649529933929443
F_000034,37.66487448008122,127.02556104828253,57.198692,10.400869305964276,-0.9042131925814649,0.42708137674409846,-1.9682198,3.8309249877929688
F_000035,37.65576925039737,126.99280232649056,273.82916,13.783340845927372,-0.9651631612151104,-0.26164875736998044,-6.177307,3.097519874572754
F_000036,37.65576925039737,126.99280232649056,273.82916,13.783340845927372,-0.9651631612151104,-0.26164875736998044,-6.177307,3.097519874572754
F_000037,37.65634409728322,127.0058552086696,115.27746,9.774568152225386,-0.9974581992627337,0.07125405759354744,1.1228867,6.381165504455566
F_000038,37.65906073652893,127.0097052802706,72.51467,7.577609005449917,-0.9512195597864436,0.30851474694037656,-0.68024445,2.430593967437744
F_000039,37.65576925039737,126.99280232649056,273.82916,13.783340845927372,-0.9651631612151104,-0.26164875736998044,-6.177307,3.097519874572754
F_000040,37.65576925039737,126.99280232649056,273.82916,13.783340845927372,-0.9651631612151104,-0.26164875736998044,-6.177307,3.097519874572754
F_000041,37.44854113390625,127.04967573838448,82.34335,12.569191175042368,-0.39737882728968527,-0.9176546559691584,3.7697144,3.6429712772369385
F_000042,37.62113938208377,127.09156792904258,23.768908,1.196617740387135,0.9080074106809394,-0.41895410506223224,-0.59939766,1611377024.0
F_000043,37.62738583193696,127.082171324469,41.907524,2.907025748582913,0.997893869208786,-0.06486775620844537,0.5160103,3.4186580181121826
F_000044,37.67286548106907,127.08562272842876,66.62884,6.842466713501933,0.8780964923884377,-0.4784835943427134,-3.0228882,3.643829107284546
F_000045,37.664848813476446,127.08164476462862,99.70924,14.964393177942155,0.9000722528907213,-0.4357406792763574,-4.343643,4.189306259155273
F_000046,37.673126712262665,127.0756865516822,105.01932,20.05995837459869,-0.6905098960757408,0.7233229454548429,-4.4518204,4.043004989624023
F_000047,37.673126712262665,127.0756865516822,105.01932,20.05995837459869,-0.6905098960757408,0.7233229454548429,-4.4518204,4.043004989624023
F_000048,37.66893517417802,127.06236971316436,55.5094,9.5979137203448,0.5983837618144541,0.8012096314927715,-0.3823166,3.187328338623047
F_000049,37.67954337108193,127.08027280990868,145.93208,9.004560090510353,-0.7911717413309339,0.6115940448691255,3.1624146,3.974844217300415
F_000050,37.6817157716657,127.0663310879806,131.07573,15.118407687222803,0.9675443574341248,-0.25270123940611455,-1.3792877,3.666503667831421
F_000051,37.676562738498085,127.08487556723456,80.834076,7.563067921729323,-0.2862685474653078,0.9581494240107348,-3.637085,3.8609771728515625
F_000052,37.68546015477416,127.07328677179405,224.05539,21.459880498875233,0.9519205844351389,-0.30634490517823787,-0.49543762,4.2892303466796875
F_000053,37.66809340607925,127.07087253042714,50.9385,2.6609509313613295,0.5056615946093712,0.8627319118573903,-2.4681816,3.8833091259002686
F_000054,37.67379960892956,127.01908062030682,151.37238,15.614755934260721,-0.7811708301467204,-0.6243173344765334,-6.2788086,5.103952884674072
F_000055,37.55682846608339,127.11234412137128,28.797884,12.247189896407733,-0.8225802714693495,0.568649010365279,-3.1666622,5.379540920257568
F_000056,37.6853436352315,127.03095669241334,111.77751,7.3453648881593825,-0.9989979063767698,-0.04475693303646519,-0.7037811,3.0609593391418457
F_000057,37.67707159048136,127.04161695191505,46.73145,4.77797455470075,-0.9785356812327436,-0.20607746250953882,2.1521187,3.7094881534576416
F_000058,37.69297724844803,127.0416311347399,45.920055,4.421894545188854,-0.9724118890522199,0.2332704825516793,0.7666817,4.235708713531494
F_000059,37.68362997008003,127.04088373631988,53.10602,9.199658312093236,-0.9893928560113325,-0.14526450520942336,0.4258461,3.136995553970337
F_000060,37.69243847189943,127.03152828253008,149.80336,6.394062475432259,-0.6069233441053354,0.794760375446585,-0.6980438,3.134843587875366
F_000061,37.68104109723597,127.03820310756926,63.1641,9.74798164512582,-0.18278977174518773,0.9831520224997465,-0.79746246,3.746180295944214
F_000062,37.68705226750477,127.03684766435164,71.35404,6.282381472817088,-0.9991627937167438,0.04091102115752787,2.263359,2.1943106651306152
F_000063,37.68215233537197,127.0280002884326,108.351265,9.055614514200027,-0.3224079020081615,0.9466008370600016,-2.5915756,3.354825735092163
F_000064,37.574193180542665,126.80363839002558,20.21455,6.233845065076472,0.3934602135125269,0.9193416450823256,-0.3621788,3.25439190864563
F_000065,37.570717961810914,126.82019399507509,8.833755,0.7663486446942813,-0.014106876846995384,0.9999004930619965,-0.23679543,1611377024.0
F_000066,37.60752230472278,126.94285385289798,113.87411,16.91036660567762,0.03319994640214973,-0.9994487298300471,-6.0450516,3.2121167182922363
F_000067,37.60333073996579,126.93223425972494,48.318935,5.4515809587471935,0.5348888735781793,0.8449224182860025,3.419407,3.889134645462036
F_000068,37.60752230472278,126.94285385289798,113.87411,16.91036660567762,0.03319994640214973,-0.9994487298300471,-6.0450516,3.2121167182922363
F_000069,37.61633084742373,126.92976226778282,40.647488,6.152266430937409,-0.8951392204718457,0.4457866933557533,-2.0164108,3.440023899078369
F_000070,37.62649758067207,126.93011245991792,74.46099,7.81735046242178,0.9911060892514647,0.13307411411941705,4.6114044,1.7058687210083008
F_000071,37.61801680946216,126.9433290575845,299.93054,7.790636859486089,-0.9967813349913157,-0.08016838661798302,12.547241,2.111823797225952
F_000072,37.61801680946216,126.9433290575845,299.93054,7.790636859486089,-0.9967813349913157,-0.08016838661798302,12.547241,2.111823797225952
F_000073,37.625761460822055,126.93019577545498,68.17833,8.378964458390639,0.8317623998243839,0.5551317953769012,1.6545792,2.964160203933716
F_000074,37.61801680946216,126.9433290575845,299.93054,7.790636859486089,-0.9967813349913157,-0.08016838661798302,12.547241,2.111823797225952
F_000075,37.62456143046396,126.93225688140676,69.53651,5.271445334872634,-0.23032911199753556,0.9731127890262397,2.2385483,2.5398671627044678
F_000076,37.62098364673934,126.93089014103973,51.090435,3.2758950595632728,-0.8236219281869331,-0.5671392416414494,0.25963593,2.8673408031463623
F_000077,37.62586304871758,126.917843220495,40.61418,2.6589905386793578,-0.1790886264291182,0.983832945109957,-1.7457352,6.843008518218994
F_000078,37.55687265103805,127.11230617206944,28.797884,12.247189896407733,-0.8225802714693495,0.568649010365279,-3.1666622,2.946871519088745
F_000079,37.65241883761401,127.02560804445186,56.976017,6.8843629283395575,0.047378668472684016,0.9988770003227402,-2.6734123,5.3594536781311035
F_000080,37.61644981260324,126.97064893622849,344.86218,18.13084048138431,-0.3940240661415337,0.9191001225662481,16.10727,0.786163866519928
F_000081,37.55768891620368,127.09612950083142,87.34919,13.931189392113696,0.9976252512497874,-0.06887567109508702,-1.8388214,1.6177542209625244
F_000082,37.59732765338505,126.95489819597128,72.88042,8.92972826675768,-0.5353516798561089,0.8446292552802338,-1.3490372,3.122452735900879
F_000083,37.5876359124723,126.95545385080428,199.52087,18.829669179824535,0.9446907350685786,0.3279625208397884,-2.914856,3.536393165588379
F_000084,37.44974799883197,126.9184127320038,100.316734,6.869890486333567,0.9830367532491404,-0.18340867417161222,-2.2595444,3.1527678966522217
F_000085,37.606767626834646,127.1023993716556,57.43355,4.235123456901946,0.8793289926224207,0.476214786345026,4.651165,3.0379533767700195
F_000086,37.57013244196085,127.0969938012997,232.18759,22.766687435415317,-0.5982364125678107,0.8013196582375827,-3.7075653,3.4032368659973145
F_000087,37.64830103102679,127.08166630685616,39.933487,1.4556790087177625,0.9924133963364092,0.12294572287002543,-0.40608978,1611377024.0
F_000088,37.46292605061168,127.01490719741236,68.80617,10.97408975784746,0.2375307824279371,0.971380011838401,-0.21355438,2.763486623764038
F_000089,37.45105441561871,126.9588176985553,289.1485,14.89161747590451,0.3255726644332467,-0.9455170226779825,-5.391632,1.2167466878890991
F_000090,37.44594897453955,126.9465341887248,188.07901,5.8481091027727645,-0.16048902521280495,-0.9870376248078103,-5.4389496,3.0891122817993164
F_000091,37.45624353389308,126.94267601972166,126.26756,8.604403080928524,-0.9293049101490398,0.369313395333672,-3.079483,7.051762104034424
F_000092,37.47405218808719,126.92539567669871,106.35682,12.07862864495877,0.9913687574228144,-0.1311029626131496,4.233185,2.425229549407959
F_000093,37.46699102605388,126.92590110941244,89.68442,9.304356563836059,-0.9375970949015607,0.3477235793445043,1.0164948,3.251542091369629
F_000094,37.46339352922077,126.94672896171018,81.145294,11.179350006615092,-0.9981815116843248,-0.06027992809879783,-2.508194,7.035038948059082
F_000095,37.47865761554478,126.93907641778958,63.469913,4.317111285557739,-0.9827363179597662,0.18501170061074823,2.874836,2.8414306640625
F_000096,37.48172990630013,126.9346153322916,70.75992,10.043146603570067,0.9210215679007977,-0.38951158065140534,3.394989,2.840501070022583
F_000097,37.47676609205471,126.92604018250104,79.682526,13.739881575781242,-0.2212642509547007,-0.9752138900002683,2.2364655,2.0581705570220947
F_000098,37.47850503704758,126.92165962789235,69.926315,6.076896889823393,-0.1340278819285108,-0.9909775612322194,4.508087,1.6129164695739746
F_000099,37.46721322293772,126.92848723835988,65.89087,9.776007754581594,-0.999662294683954,0.025986469310232373,0.54956055,2.943844795227051
F_000100,37.45624353389308,126.94267601972166,126.26756,8.604403080928524,-0.9293049101490398,0.369313395333672,-3.079483,7.051762104034424
F_000101,37.44594897453955,126.9465341887248,188.07901,5.8481091027727645,-0.16048902521280495,-0.9870376248078103,-5.4389496,3.0891122817993164
F_000102,37.47917730270803,126.91896794860337,52.02959,2.729101468185257,0.9545840539698078,-0.297941745827212,1.7619514,2.045111656188965
F_000103,37.4650074572545,126.9444400858223,105.0412,11.154306630313,-0.3303976731965077,-0.9438418180745827,1.4496231,2.973724365234375
F_000104,37.47865761554478,126.93907641778958,63.469913,4.317111285557739,-0.9827363179597662,0.18501170061074823,2.874836,2.8414306640625
F_000105,37.45624353389308,126.94267601972166,126.26756,8.604403080928524,-0.9293049101490398,0.369313395333672,-3.079483,7.051762104034424
F_000106,37.45456869768196,126.92766755640298,182.88406,7.412769681293255,0.13626548403943747,-0.9906723564627701,-2.361023,4.861166954040527
F_000107,37.456393681362805,126.93001760023412,168.57092,6.546803756334776,0.39297490532853596,-0.9195491959552943,-0.5780792,8.875045776367188
F_000108,37.45847976634482,126.93379821945835,140.78658,13.165530451197046,0.6322376645417026,-0.7747745062499498,-3.468979,3.289459466934204
F_000109,37.466199496762215,126.9136510094524,124.720795,2.8030816514596717,-0.5491748813126831,-0.8357074546366093,4.8255997,2.1539740562438965
F_000110,37.46626861979944,126.9408011916543,96.136475,10.03327129065727,0.4955120810519072,-0.8686010462413732,1.1754456,4.112046241760254
F_000111,37.47169070347544,126.95545417564502,78.600494,9.34951179317181,-0.9229929612633456,0.3848168310486434,-1.8536377,5.3238205909729
F_000112,37.46811553314682,126.96821531003356,119.4598,6.570297476519807,0.3654365287128868,-0.9308362602962325,2.1887665,2.1594982147216797
F_000113,37.49041051752655,126.93463493850308,61.406773,7.7147051990118864,0.9011672254136607,0.43347160442207106,3.155693,3.3575456142425537
F_000114,37.49107995692916,126.9357682941155,76.21379,9.728609359052806,0.9907432663719832,0.13574895999076242,0.49617004,2.7046167850494385
F_000115,37.4903993654288,126.93825718554788,106.243965,15.9052167867681,0.2976770347871119,0.9546666344648024,3.6008377,3.827887535095215
F_000116,37.49039656678568,126.93987108649208,109.68045,15.56806640871746,-0.06239871118231105,0.9980513017088783,4.136261,2.6721856594085693
F_000117,37.492007733666085,126.93605164090911,99.43203,16.247329939308692,0.9986002341003952,0.052892083099796816,1.2471161,3.145537853240967
F_000118,37.48002708567414,126.93781254444042,79.73669,6.785385592585044,-0.996569914882881,-0.08275508896936293,4.050461,3.6418280601501465
F_000119,37.49039656678568,126.93987108649208,109.68045,15.56806640871746,-0.06239871118231105,0.9980513017088783,4.136261,2.6721856594085693
F_000120,37.47369070299493,126.95688755877832,74.71345,6.971655671955012,-0.999952162265217,-0.00978126684622612,1.0233765,5.071441650390625
F_000121,37.49338818509627,126.94609618740772,118.734764,5.637732866212585,0.8442669938707772,0.5359227958021576,7.0530014,2.741642475128174
F_000122,37.50213575534733,127.1550699950182,84.54466,11.661583061465691,0.9725648655960574,-0.23263185983033988,3.7904434,4.050985813140869
F_000123,37.50026350476402,127.15615607234456,63.832726,8.662592076071428,-0.08097569836637351,0.9967160760588133,2.6384163,3.2507400512695312
F_000124,37.63717276947455,126.92044315269196,76.88776,9.807802982496536,0.9996511674676795,0.0264110465621009,6.0141525,2.214646100997925
F_000125,37.63037831162679,126.917181888885,95.38174,10.597696887997419,-0.9578000993314748,0.28743515741922904,5.8453445,2.4232420921325684
F_000126,37.645353198370366,126.93511007316728,98.67449,3.216394989794367,-0.17318670640535563,-0.984889011373599,5.6778793,2.7425975799560547
F_000127,37.631039315953416,126.92650696699826,51.76596,5.48559302806981,-0.24680235181492982,-0.9690658383921186,-0.9934883,2.1155662536621094
F_000128,37.64353372493324,126.93648504817295,95.60705,8.85892909617658,-0.9612971784234969,0.2755135836125388,4.9580383,3.5598721504211426
F_000129,37.6411003127834,126.9416711469809,61.289978,4.69154392746847,0.6357556406507112,-0.7718903843038879,-2.317051,2.8240442276000977
F_000130,37.50220238613331,127.15805335210858,81.88345,12.524793914562432,-0.863237030243266,0.5047988011245534,1.7078934,3.4556915760040283
F_000131,37.49996905403608,127.15664773759656,63.832726,8.662592076071428,-0.08097569836637351,0.9967160760588133,2.6384163,4.536217212677002
F_000132,37.50492959435687,126.97393270068414,23.338266,5.766187180338439,-0.8394939219466017,-0.5433690780811079,0.9894886,2.9025349617004395
F_000133,37.49544617748911,126.97599920331564,81.47363,6.8138831822721135,-0.9629201591201655,0.2697865214572352,6.103569,3.513835906982422
F_000134,37.502561391969095,126.8684124925234,31.07425,5.890997835988416,-0.9050324641995044,0.4253424958136358,3.541973,4.556279182434082
F_000135,37.497623577463344,127.00882169477408,57.085632,7.311133089324208,-0.5927589442945143,-0.8053799314353772,2.906433,2.905627727508545
F_000136,37.50689750372933,126.87051536083813,29.783926,11.298199576772602,-0.9872304477408274,0.1592985971483915,0.24464035,6.059247016906738
F_000137,37.5067058399411,126.87020146709408,26.569185,11.551722063392102,-0.9682177668037446,0.2501086884647746,-0.56571007,4.451177597045898
F_000138,37.51258670282957,126.84737364164206,57.053497,5.077301739028945,0.6257313974410385,0.780038600491338,3.6778908,3.016953706741333
F_000139,37.5566117684797,127.0998706358264,150.42474,12.31664281785956,0.35759678217163654,0.9338760845960727,7.311981,3.3584439754486084
F_000140,37.5566117684797,127.0998706358264,150.42474,12.31664281785956,0.35759678217163654,0.9338760845960727,7.311981,3.3584439754486084
F_000141,37.56072800460976,127.1384876412255,38.663273,4.3355112138827305,0.29119604932806664,0.9566633999770903,1.4356117,2.7139148712158203
F_000142,37.54602015111444,126.85616044487992,46.87577,7.848080309407136,-0.9395929520037472,-0.3422938570072273,-3.1202583,5.647523403167725
F_000143,37.56759795036663,127.09996529447264,197.80998,26.408871620654647,0.9665503312953264,-0.2564770108077811,-2.9513092,1.6128908395767212
F_000144,37.56653136010068,127.09281522484694,192.46129,1.8087580221375974,0.3355969056429142,0.9420056883707767,10.220093,3.613523244857788
F_000145,37.56759795036663,127.09996529447264,197.80998,26.408871620654647,0.9665503312953264,-0.2564770108077811,-2.9513092,1.6128908395767212
F_000146,37.56559802561971,127.0930124299868,190.15964,8.328180994007484,-0.9316718221202669,0.3633009989899584,13.296371,1.6863704919815063
F_000147,37.65355496660324,127.02451083088155,75.91812,8.723246112817383,-0.22920214745917739,0.9733788448492712,3.900322,3.921828269958496
F_000148,37.56583971269765,127.0912290862572,142.47083,24.435570858576938,0.995468840024553,-0.0950883196831814,2.6206512,1.7981810569763184
F_000149,37.56559802561971,127.0930124299868,190.15964,8.328180994007484,-0.9316718221202669,0.3633009989899584,13.296371,1.6863704919815063
F_000150,37.56270358238905,127.0910040206304,99.56306,20.098212567727437,0.7013086007364013,0.7128578024635424,-0.828598,6.8398118019104
F_000151,37.556886075116125,127.15889882805698,32.163017,1.854432285221283,-0.8805416745582825,-0.47396873247725513,-1.4409447,4.560318470001221
F_000152,37.56981089877315,126.94691150541333,103.682236,7.489272851889128,0.5644973694242053,0.8254348671537641,2.6202545,3.8401198387145996
F_000153,37.56981089877315,126.94691150541333,103.682236,7.489272851889128,0.5644973694242053,0.8254348671537641,2.6202545,3.8401198387145996
F_000154,37.58004846359911,127.06424583788052,52.614098,13.147435413798961,-0.8667174963738228,0.4987993398948043,0.4482727,2.3373026847839355
F_000155,37.58004846359911,127.06424583788052,52.614098,13.147435413798961,-0.8667174963738228,0.4987993398948043,0.4482727,2.3373026847839355
F_000156,37.58004846359911,127.06424583788052,52.614098,13.147435413798961,-0.8667174963738228,0.4987993398948043,0.4482727,2.3373026847839355
F_000157,37.59007437166697,126.99323997994264,77.36764,8.855191107743812,-0.7511714368185589,0.6601071674417283,-4.0202026,2.5369789600372314
F_000158,37.5880561371163,126.89018368901482,79.61193,2.7092102620147456,0.3030947072775987,0.9529604390636092,5.7312775,4.538943767547607
F_000159,37.58747828358744,126.89584759735877,85.03441,16.889106668783686,0.2895365104625224,0.9571669703396507,-2.0148087,2.381037712097168
F_000160,37.588361703703214,126.88921424264024,77.496826,8.970267260971928,0.4617858972301015,0.8869914233629264,7.4617004,2.0479493141174316
F_000161,37.58570959299747,127.0654931697862,39.463257,5.483281001216478,-0.982731510060145,-0.18503723715757048,1.8775978,2.7166693210601807
F_000162,37.59215784627616,126.9820649457254,110.17561,11.381489763001868,0.2350965955403501,0.9719720113075978,-3.437851,3.2705185413360596
F_000163,37.586249987881104,126.9387478708029,49.597736,10.340271226480269,0.8203842085696756,0.5718126881501554,-1.9287338,2.450554132461548
F_000164,37.60099697790983,126.96651777925116,134.00935,6.944168213995253,0.8670538085165923,-0.4982145051449952,-0.3332672,3.491124391555786
F_000165,37.599533065358656,126.96764553661932,151.93146,9.371749581615767,0.9665788173709382,-0.2563696351165608,-2.9317474,4.216782569885254
F_000166,37.65201890546818,127.01988021693238,54.393093,3.9925940952778087,0.33651310829960795,0.9416787817204635,1.1893578,3.3549392223358154
F_000167,37.57692931595204,126.80320509904102,25.80197,9.606117693826912,0.9914395613692023,0.1305664434379822,-2.2822895,2.6452419757843018
F_000168,37.58283773544357,126.7997329686169,37.45783,11.510129891543588,0.9938168224538798,0.11103208278544287,-0.5032158,2.05395770072937
F_000169,37.604262261358144,127.08502976878734,55.41095,7.055960885428025,0.5328344662676158,0.8462194937232922,1.3735504,3.6946558952331543
F_000170,37.59735108530659,127.0866685359876,21.692053,1.8445330175312276,-0.3638209191865755,0.9314689145442457,-0.093774796,5.048571586608887
F_000171,37.62456107783601,126.96215986169904,353.03714,15.76330147055821,-0.43628352475176735,0.8998092498025201,-8.790955,2.0636606216430664
F_000172,37.60991932858494,126.96051512751372,196.31985,13.387210589886283,0.6472017841229465,0.7623187329641552,10.303253,2.1324572563171387
F_000173,37.62456107783601,126.96215986169904,353.03714,15.76330147055821,-0.43628352475176735,0.8998092498025201,-8.790955,2.0636606216430664
F_000174,37.60991932858494,126.96051512751372,196.31985,13.387210589886283,0.6472017841229465,0.7623187329641552,10.303253,2.1324572563171387
F_000175,37.63176310430233,127.02943268307506,75.56205,7.1259157731516005,0.6569620243238944,-0.7539236689455046,2.9659119,4.4500322341918945
F_000176,37.61896848277213,127.0372574881574,91.72143,10.55871724620187,0.9989317072734294,0.04621086672841657,4.403015,3.1674983501434326
F_000177,37.63176310430233,127.02943268307506,75.56205,7.1259157731516005,0.6569620243238944,-0.7539236689455046,2.9659119,4.4500322341918945
F_000178,37.61211899385089,126.99064037432616,139.137,10.997207320765114,-0.9799648336621963,0.19917059217018923,-4.687042,1.9099169969558716
F_000179,37.61211899385089,126.99064037432616,139.137,10.997207320765114,-0.9799648336621963,0.19917059217018923,-4.687042,1.9099169969558716
F_000180,37.61211899385089,126.99064037432616,139.137,10.997207320765114,-0.9799648336621963,0.19917059217018923,-4.687042,1.9099169969558716
F_000181,37.61211899385089,126.99064037432616,139.137,10.997207320765114,-0.9799648336621963,0.19917059217018923,-4.687042,1.9099169969558716
F_000182,37.61211899385089,126.99064037432616,139.137,10.997207320765114,-0.9799648336621963,0.19917059217018923,-4.687042,1.9099169969558716
F_000183,37.61211899385089,126.99064037432616,139.137,10.997207320765114,-0.9799648336621963,0.19917059217018923,-4.687042,1.9099169969558716
F_000184,37.63217972686727,127.03285493022452,43.710495,7.204240717986364,-0.6506131867354886,-0.7594092975766705,-0.3635254,2.5831198692321777
F_000185,37.45685611788976,127.05303233827364,59.82185,8.081989105058206,0.162555524549788,0.9866993977085134,4.0203857,3.4524736404418945
F_000186,37.44279223616061,127.04467091312128,194.13554,16.179975149698357,0.14139236071541467,-0.9899536354452778,0.64738464,2.295236825942993
F_000187,37.44566454333479,127.03921537348468,175.98604,11.159521473779495,-0.9005351051143831,-0.4347833074723857,3.1193542,3.900113582611084
F_000188,37.4424921192233,127.05409041649575,96.40224,8.075681427994077,-0.6010689426247174,-0.799197176053572,-0.7047882,2.297381639480591
F_000189,37.44797832178309,127.04983214675484,84.75259,14.45432067329449,-0.7544298278977988,-0.6563807087187266,1.53788,3.016439437866211
F_000190,37.4505159318706,126.9249091222434,252.23694,23.544915920333878,0.991730538377007,-0.12833759874039963,-3.2126312,1.7840496301651
F_000191,37.4552771638647,126.91716749411688,124.866325,11.288541537740306,0.6685334802456683,0.7436820461666496,4.5833664,2.843518018722534
F_000192,37.44399372805316,126.91937285781204,228.76353,28.27434666923161,0.9647165165600671,-0.26329079489456125,-2.7634277,3.9820868968963623
F_000193,37.44519668177536,126.90509222245018,34.519737,8.05261758434895,0.8087499004884093,0.5881526999512865,-1.3281708,2.9225854873657227
F_000194,37.44519668177536,126.90509222245018,34.519737,8.05261758434895,0.8087499004884093,0.5881526999512865,-1.3281708,2.9225854873657227
F_000195,37.43638550635371,126.90617818080388,52.566788,10.205145332579551,0.8618595566045361,0.5071470247269844,3.7990723,2.0991172790527344
F_000196,37.45408829069798,126.9150285713088,70.99759,9.426934175510972,0.7697074809343698,0.6383967369854475,-1.2172699,5.464059829711914
F_000197,37.46819236202403,127.0481214045606,42.307934,8.861679445569237,0.8572140230407297,-0.514960307890159,-3.0549583,2.5252604484558105
F_000198,37.46046722171791,127.05535186868508,57.199436,5.293334442634925,0.850466514460905,-0.5260291890957376,2.0422058,5.019101142883301
F_000199,37.46930292869351,127.09463285929276,54.441578,7.504799350952553,-0.2892141707536706,0.9572644166766394,0.5305519,3.975100040435791
F_000200,37.46955844900064,127.0973578738067,54.67927,8.294820243311404,0.21498940489381466,0.9766163810746794,1.3322067,3.417738914489746
F_000201,37.46701687868169,127.0881633277871,61.953583,10.622261223836801,0.6732976369889742,0.7393715520799158,0.8471718,4.114630222320557
F_000202,37.45660593790056,127.06815465674424,85.25606,6.3181642312037445,0.8936080846095039,-0.4488480713120351,-2.0059204,5.362987041473389
F_000203,37.46462517198355,127.08993273605218,37.26361,1.6377679992749916,-0.4050703798792689,0.9142855064718377,-1.9540749,1611377024.0
F_000204,37.45660593790056,127.06815465674424,85.25606,6.3181642312037445,0.8936080846095039,-0.4488480713120351,-2.0059204,5.362987041473389
