,count,mean,std,min,10%,25%,50%,75%,90%,95%,max
임도거리_km,25036.0,11.845578342577152,14.010195189807874,0.0006667842300024586,2.103226390526813,3.9980253201931126,7.648827867740766,14.593095905844745,25.173267136180584,34.84513526280475,201.50600326567618
소방서거리_km,25036.0,7.42918502651499,10.65783087177903,0.015240326218300864,0.9265236004860895,2.071235729677987,5.079812725887739,8.584446149644947,13.020400981188487,19.585852616596302,109.21662252528772
소방용수거리_km,25036.0,2.7958132239517357,8.97055338390981,0.0002538479030438734,0.10760053565845884,0.2524842399978204,0.6607495075904941,1.6468086647423803,4.121179349906222,8.133989470307448,94.98621320332998
산불소화시설거리_km,25036.0,14.881095884213526,12.370344046694433,0.031385770380896336,4.323273163997211,7.324474140580241,12.406330032834063,19.17808561130774,25.99677366109411,31.57925791215874,184.84426921458032
